RoutePair,TotalPax,cumulative_pax,cumulative_pct,route_rank
JHARSUGUDA - RAIPUR,50319.0,1340293408.0,99.1504213343272,735
DELHI - PATHANKOT,50315.0,1340343723.0,99.1541434696594,736
KOLKATA - PAKYONG,50231.0,1340393954.0,99.1578593909527,737
HYDERABAD - SALEM,49179.0,1340443133.0,99.16149748880628,738
KOCHI - RAIPUR,49175.0,1340492308.0,99.16513529075323,739
KOZHIKODE - MUMBAI (MUMBAI),48652.0,1340540960.0,99.16873440291029,740
HYDERABAD - MUMBAI (NAVI MUMBAI),48519.0,1340589479.0,99.1723236761724,741
"CHANDIGARH - MOPA, GOA",48361.0,1340637840.0,99.17590126112323,742
"CHANDIGARH - GOA (DABOLIM, SOUTH GOA)",48316.0,1340686156.0,99.17947551712463,743
"MOPA, GOA - NAGPUR",47835.0,1340733991.0,99.18301419035559,744
MUMBAI (MUMBAI) - VIJAYWADA,47787.0,1340781778.0,99.18654931270717,745
CHENNAI - DEHRA DUN,47529.0,1340829307.0,99.1900653490821,746
BAGDOGRA  - CHENNAI,47502.0,1340876809.0,99.19357938808737,747
"GOA (DABOLIM, SOUTH GOA) - RAIPUR",47278.0,1340924087.0,99.19707685632221,748
GHAZIABAD - MUMBAI (MUMBAI),47209.0,1340971296.0,99.20056922016795,749
CHENNAI - DIBRUGARH,47181.0,1341018477.0,99.20405951266737,750
AGATTI ISLAND - GOA,47101.0,1341065578.0,99.2075438870345,751
ADAMPUR - MUMBAI,47077.0,1341112655.0,99.21102648596194,752
HYDERABAD - PURNEA,46963.0,1341159618.0,99.21450065155085,753
JORHAT  - KOLKATA,46671.0,1341206289.0,99.21795321595688,754
CHANDIGARH - JAIPUR ,46646.0,1341252935.0,99.22140393094658,755
AHMEDABAD - PRAYAGRAJ,46606.0,1341299541.0,99.22485168687011,756
BHUBANESWAR - DEHRADUN,46481.0,1341346022.0,99.22829019571192,757
"GOA (MOPA, NORTH GOA) - NAGPUR",46225.0,1341392247.0,99.2317097665304,758
AHMEDABAD - MUMBAI (NAVI MUMBAI),46197.0,1341438444.0,99.23512726600255,759
GHAZIABAD - HUBLI,46184.0,1341484628.0,99.23854380377821,760
MANGALORE (MANGALURU) - MUMBAI (NAVI MUMBAI),45481.0,1341530109.0,99.24190833596631,761
KOCHI - TIRUCHIRAPALLY,45324.0,1341575433.0,99.24526125381978,762
DEHRA DUN - PUNE,45279.0,1341620712.0,99.24861084272382,763
NASIK - PUNE,45274.0,1341665986.0,99.25196006174458,764
AGRA - LUCKNOW,44999.0,1341710985.0,99.25528893718558,765
DELHI - SHILLONG,44872.0,1341755857.0,99.25860841759156,766
"CHENNAI - GOA (DABOLIM, SOUTH GOA)",44700.0,1341800557.0,99.2619151740131,767
GOA - NASIK,44601.0,1341845158.0,99.26521460674591,768
BHUBANESWAR - GOA,44466.0,1341889624.0,99.26850405263046,769
GAYA - VARANASI,44344.0,1341933968.0,99.27178447336328,770
BENGALURU - PUDUCHERRY,44286.0,1341978254.0,99.27506060345017,771
AHMEDABAD - AURANGABAD,44127.0,1342022381.0,99.27832497124912,772
BENGALURU - MYSORE,44064.0,1342066445.0,99.28158467851888,773
JAIPUR  - MUMBAI (NAVI MUMBAI),44040.0,1342110485.0,99.28484261034896,774
KANPUR - KOLKATA,43956.0,1342154441.0,99.28809432814012,775
DELHI - JHARSUGUDA ,43764.0,1342198205.0,99.29133184241378,776
BENGALURU - BIDAR ,43715.0,1342241920.0,99.29456573183138,777
DEHRA DUN - SRINAGAR,43610.0,1342285530.0,99.29779185370036,778
BILASPUR - JABALPUR,43519.0,1342329049.0,99.30101124369385,779
AGATTI ISLAND - BENGALURU,43492.0,1342372541.0,99.30422863631769,780
DELHI - PURNEA,43485.0,1342416026.0,99.30744551110494,781
GHAZIABAD - KOLKATA,43379.0,1342459405.0,99.31065454436691,782
AHMEDABAD - BAGDOGRA ,43328.0,1342502733.0,99.31385980481953,783
AHMEDABAD - JABALPUR,43254.0,1342545987.0,99.31705959099976,784
DEHRA DUN - PANTNAGAR,43104.0,1342589091.0,99.32024828068195,785
BILASPUR - DELHI,42869.0,1342631960.0,99.32341958585053,786
"GOA (DABOLIM, SOUTH GOA) - KOLKATA",42863.0,1342674823.0,99.32659044715916,787
AHMEDABAD - KISHANGARH,42687.0,1342717510.0,99.32974828857675,788
PATNA - RAIPUR,42643.0,1342760153.0,99.33290287502157,789
BELGAUM - JODHPUR,42453.0,1342802606.0,99.33604340590219,790
IMPHAL - MUMBAI,42178.0,1342844784.0,99.33916359320301,791
"GOA (MOPA, NORTH GOA) - KOLKATA",41935.0,1342886719.0,99.342265804177,792
BENGALURU - DIMAPUR,41381.0,1342928100.0,99.34532703208482,793
JAMNAGAR  - MUMBAI (MUMBAI),41374.0,1342969474.0,99.34838774215606,794
BENGALURU - HIRASAR (RAJKOT),40907.0,1343010381.0,99.35141390513002,795
GORAKHPUR - LUCKNOW,40720.0,1343051101.0,99.35442623446973,796
BELGAUM - CHENNAI,40624.0,1343091725.0,99.35743146205067,797
BIKANER - JAIPUR,40604.0,1343132329.0,99.36043521009856,798
MUMBAI (NAVI MUMBAI) - VARANASI,40571.0,1343172900.0,99.36343651691685,799
KANPUR - MUMBAI (MUMBAI),40450.0,1343213350.0,99.36642887256005,800
BELGAUM - SURAT,40147.0,1343253497.0,99.36939881327717,801
KOLKATA - VISHAKHAPATNAM (VISAKHAPATNAM),39761.0,1343293258.0,99.37234019900596,802
ALLAHABAD - BILASPUR,39667.0,1343332925.0,99.37527463092928,803
COIMBATORE - JAIPUR,39658.0,1343372583.0,99.37820839706274,804
SHIVAMOGGA AIRPORT - TIRUPATI,39625.0,1343412208.0,99.38113972196662,805
"GOA (MOPA, NORTH GOA) - JAIPUR ",39562.0,1343451770.0,99.3840663863413,806
"CHENNAI - GOA (MOPA, NORTH GOA)",39529.0,1343491299.0,99.38699060948643,807
GOA - RANCHI,39506.0,1343530805.0,99.38991313116851,808
JAIPUR - JAMMU,39435.0,1343570240.0,99.39283040050817,809
CHANDIGARH - KULLU,39309.0,1343609549.0,99.3957383487895,810
"GOA (DABOLIM, SOUTH GOA) - LUCKNOW",39253.0,1343648802.0,99.39864215437817,811
BENGALURU - DEOGHAR,39228.0,1343688030.0,99.40154411055052,812
AGARTALA - SHILLONG,39203.0,1343727233.0,99.40444421730653,813
ADAMPUR - MUMBAI (MUMBAI),39016.0,1343766249.0,99.40733049042828,814
CHENNAI - GHAZIABAD,39010.0,1343805259.0,99.41021631969012,815
"GOA (DABOLIM, SOUTH GOA) - SURAT",38945.0,1343844204.0,99.41309734046946,816
DELHI - KUSHINAGAR INTERNATIONAL AIRPORT,38896.0,1343883100.0,99.41597473639277,817
JALGAON - MUMBAI,38773.0,1343921873.0,99.41884303318767,818
CHENNAI - KURNOOL,38736.0,1343960609.0,99.42170859284639,819
ALLAHABAD - DEHRADUN,38628.0,1343999237.0,99.42456616302651,820
BAGDOGRA  - DIBRUGARH,38600.0,1344037837.0,99.42742166186032,821
"GOA (DABOLIM, SOUTH GOA) - KOCHI",38581.0,1344076418.0,99.4302757551377,822
AYODHYA - MUMBAI (MUMBAI),38513.0,1344114931.0,99.43312481800264,823
BHOPAL - GOA,38501.0,1344153432.0,99.43597299314773,824
GUWAHATI - LILABARI,38333.0,1344191765.0,99.438808740215,825
PUNE - TIRUPATI,38224.0,1344229989.0,99.44163642382699,826
AHMEDABAD - KOLHAPUR,38113.0,1344268102.0,99.44445589603043,827
BENGALURU - KURNOOL,38053.0,1344306155.0,99.44727092963466,828
JAIPUR  - SURAT,37923.0,1344344078.0,99.4500763462739,829
VIJAYWADA - VISHAKHAPATNAM (VISAKHAPATNAM),37782.0,1344381860.0,99.45287133220496,830
HYDERABAD - TIRUCHIRAPPALLI,37581.0,1344419441.0,99.45565144882862,831
HYDERABAD - SHIVAMOGGA,37355.0,1344456796.0,99.45841484672854,832
DELHI - PRAYAGRAJ ,37275.0,1344494071.0,99.46117232649615,833
CHENNAI - DEHRADUN,37154.0,1344531225.0,99.46392085508869,834
RAIPUR - RANCHI,37106.0,1344568331.0,99.46666583280182,835
BELGAUM - INDORE,36913.0,1344605244.0,99.4693965330208,836
BHUBANESWAR - DABOLIM,36899.0,1344642143.0,99.47212619756662,837
GWALIOR - MUMBAI (MUMBAI),36844.0,1344678987.0,99.4748517933965,838
AYODHYA - HYDERABAD,36784.0,1344715771.0,99.47757295062712,839
HUBLI - KANNUR,36699.0,1344752470.0,99.4802878198422,840
GUWAHATI - PASIGHAT,36666.0,1344789136.0,99.48300024782772,841
BENGALURU - JHARSUGUDA ,36479.0,1344825615.0,99.48569884217896,842
ALLAHABAD (PRAYAGRAJ) - DELHI,35999.0,1344861614.0,99.48836192773643,843
PATNA - SURAT,35990.0,1344897604.0,99.49102434750402,844
AHMEDABAD - GHAZIABAD,35692.0,1344933296.0,99.49366472222879,845
AHMEDABAD - HINDON AIRPORT,35595.0,1344968891.0,99.49629792121816,846
AGRA - JAIPUR,35547.0,1345004438.0,99.49892756932815,847
AHMEDABAD - JALGAON,35538.0,1345039976.0,99.50155655164824,848
KOCHI - SALEM,35434.0,1345075410.0,99.50417784039635,849
BHATINDA - JAMMU,35405.0,1345110815.0,99.50679698382152,850
BELGAUM - JAIPUR,35339.0,1345146154.0,99.50941124478751,851
"HOLLONGI AIRPORT, ITANAGAR - KOLKATA",35195.0,1345181349.0,99.51201485311539,852
MUMBAI (MUMBAI) - VISHAKHAPATNAM (VISAKHAPATNAM),34862.0,1345216211.0,99.51459382721757,853
MALVAN - PUNE,34748.0,1345250959.0,99.51716436798122,854
DEHRA DUN - JAMMU,34714.0,1345285673.0,99.51973239353866,855
DELHI - NANDED,34618.0,1345320291.0,99.52229331733733,856
BENGALURU - NASHIK,34567.0,1345354858.0,99.52485046832666,857
HIRASAR (RAJKOT) - HYDERABAD,34052.0,1345388910.0,99.52736952133932,858
BENGALURU - DIBRUGARH,33799.0,1345422709.0,99.5298698582586,859
HYDERABAD - MANGALORE (MANGALURU),33722.0,1345456431.0,99.53236449897554,860
KOLKATA - UDAIPUR,33637.0,1345490068.0,99.5348528516769,861
INDORE - JAIPUR ,33417.0,1345523485.0,99.53732492951445,862
SHIRDI - TIRUPATI,33384.0,1345556869.0,99.53979456612242,863
MUMBAI - PRAYAGRAJ ,33273.0,1345590142.0,99.54225599132184,864
BHUBANESWAR - HINDON AIRPORT,33239.0,1345623381.0,99.54471490131502,865
BENGALURU - JORHAT,33164.0,1345656545.0,99.54716826305918,866
KESHOD - MUMBAI,32860.0,1345689405.0,99.5495991359006,867
MADURAI - MUMBAI (MUMBAI),32792.0,1345722197.0,99.55202497832958,868
"MOPA, GOA - PUNE",32751.0,1345754948.0,99.55444778771574,869
DELHI - JAGDALPUR,32290.0,1345787238.0,99.55683649386454,870
DEHRA DUN - VARANASI,32125.0,1345819363.0,99.55921299386547,871
BHUBANESWAR - COIMBATORE,32118.0,1345851481.0,99.56158897602984,872
AHMEDABAD - AYODHYA,31981.0,1345883462.0,99.56395482339263,873
BHUBANESWAR - SURAT,31974.0,1345915436.0,99.56632015291885,874
GOA - SHIVAMOGGA AIRPORT,31868.0,1345947304.0,99.56867764091979,875
KOLKATA - PRAYAGRAJ,31801.0,1345979105.0,99.57103017248491,876
"GOA (DABOLIM, SOUTH GOA) - PUNE",31421.0,1346010526.0,99.57335459292163,877
AJMER - MUMBAI,31409.0,1346041935.0,99.57567812563849,878
RAJAHMUNDRY - VISAKHAPATNAM,31362.0,1346073297.0,99.57799818145263,879
"CHENNAI - MOPA, GOA",31310.0,1346104607.0,99.58031439048078,880
PATNA - VARANASI,31208.0,1346135815.0,99.58262305389025,881
MUMBAI (NAVI MUMBAI) - NAGPUR,31205.0,1346167020.0,99.58493149536976,882
KISHANGARH - LUCKNOW,30825.0,1346197845.0,99.58721182572086,883
CHENNAI - VIJAYWADA,30574.0,1346228419.0,99.58947358793185,884
AYODHYA INTERNATIONAL AIRPORT  - CHENNAI,30273.0,1346258692.0,99.59171308317009,885
DELHI - TIRUCHIRAPPALLI,30141.0,1346288833.0,99.59394281349003,886
"BHOPAL - GOA (DABOLIM, SOUTH GOA)",30002.0,1346318835.0,99.59616226105511,887
JAMMU - KOLKATA,29952.0,1346348787.0,99.5983780097875,888
COIMBATORE - GUWAHATI,29793.0,1346378580.0,99.60058199623195,889
CHENNAI - MUMBAI (NAVI MUMBAI),29754.0,1346408334.0,99.6027830975869,890
"CHANDIGARH - GOA (MOPA, NORTH GOA)",29719.0,1346438053.0,99.60498160975897,891
AJMER - INDORE,29660.0,1346467713.0,99.60717575730847,892
MUMBAI (MUMBAI) - TIRUPATI,29542.0,1346497255.0,99.60936117561283,893
BHOPAL - KOCHI,29465.0,1346526720.0,99.61154089771486,894
JAIPUR - PANTNAGAR,29417.0,1346556137.0,99.6137170689375,895
CHANDIGARH - NANDED,29290.0,1346585427.0,99.61588384512513,896
KOLKATA - PURNEA,29283.0,1346614710.0,99.61805010347618,897
MUMBAI (MUMBAI) - PORT BLAIR,29232.0,1346643942.0,99.62021258901788,898
COIMBATORE - MUMBAI (NAVI MUMBAI),29118.0,1346673060.0,99.62236664122106,899
GHAZIABAD - PATNA,28926.0,1346701986.0,99.62450648990672,900
AMRITSAR - CHENNAI,28812.0,1346730798.0,99.62663790525387,901
DABOLIM - GUWAHATI,28793.0,1346759591.0,99.62876791504459,902
BHUBANESWAR - JEYPORE,28667.0,1346788258.0,99.63088860377695,903
JABALPUR - MUMBAI (MUMBAI),28609.0,1346816867.0,99.63300500186338,904
DIMAPUR - SHILLONG,28562.0,1346845429.0,99.63511792304709,905
BHUBANESWAR - DURGAPUR,28359.0,1346873788.0,99.63721582697009,906
BELGAUM - NAGPUR,28339.0,1346902127.0,99.63931225136002,907
JAIPUR - PATNA,28161.0,1346930288.0,99.6413955079056,908
HUBLI - MUMBAI (MUMBAI),27843.0,1346958131.0,99.64345523987528,909
"BENGALURU - BIDAR AIRPORT, KARNATAKA",27694.0,1346985825.0,99.64550394932355,910
BAGDOGRA - JAIPUR,27609.0,1347013434.0,99.64754637075627,911
"GOA (MOPA, NORTH GOA) - VADODARA",27554.0,1347040988.0,99.64958472347301,912
HYDERABAD - MALVAN,27419.0,1347068407.0,99.65161308934152,913
BHUBANESWAR - PRAYAGRAJ,27402.0,1347095809.0,99.6536401976069,914
CHANDIGARH - KOCHI,27291.0,1347123100.0,99.65565909446373,915
DEHRADUN - GOA,27063.0,1347150163.0,99.65766112464351,916
GHAZIABAD - VARANASI,26830.0,1347176993.0,99.65964591826297,917
JHARSUGUDA  - MUMBAI (MUMBAI),26777.0,1347203770.0,99.66162679111979,918
DABOLIM - NASIK,26625.0,1347230395.0,99.66359641952522,919
JAIPUR  - UDAIPUR,26384.0,1347256779.0,99.66554821955712,920
DHARAMSALA - JAIPUR,26143.0,1347282922.0,99.66748219121547,921
ALLAHABAD (PRAYAGRAJ) - BENGALURU,26107.0,1347309029.0,99.66941349971428,922
KANNUR - MUMBAI (MUMBAI),25990.0,1347335019.0,99.6713361529446,923
AHMEDABAD - KANPUR,25899.0,1347360918.0,99.67325207429946,924
"GOA (MOPA, NORTH GOA) - HIRASAR (RAJKOT)",25895.0,1347386813.0,99.67516769974767,925
JAISALMER - MUMBAI (MUMBAI),25236.0,1347412049.0,99.67703457458109,926
INDORE - RANCHI,25208.0,1347437257.0,99.67889937806821,927
JAISALMER - SURAT,25179.0,1347462436.0,99.68076203623238,928
BAGDOGRA  - IMPHAL,25169.0,1347487605.0,99.68262395462999,929
HUBLI - TIRUPATI,25151.0,1347512756.0,99.68448454144784,930
AHMEDABAD - PURNEA,25058.0,1347537814.0,99.6863382484369,931
BELGAUM - MYSORE,25038.0,1347562852.0,99.68819047589288,932
SHILLONG - SILCHAR,24858.0,1347587710.0,99.69002938755119,933
MADURAI - TIRUPATI,24735.0,1347612445.0,99.69185920008108,934
AGARTALA - BAGDOGRA ,24693.0,1347637138.0,99.69368590559154,935
BENGALURU - MALVAN,24691.0,1347661829.0,99.69551246314869,936
IMPHAL - TEZU,24377.0,1347686206.0,99.69731579203655,937
COIMBATORE - SURAT,24366.0,1347710572.0,99.69911830718122,938
AJMER - SURAT,24317.0,1347734889.0,99.70091719746988,939
BHOPAL - SHIRDI,23686.0,1347758575.0,99.70266940849002,940
GOA - VISAKHAPATNAM,23507.0,1347782082.0,99.70440837768915,941
VARANASI - VISAKHAPATNAM,23476.0,1347805558.0,99.706145053612,942
HINDON AIRPORT - KISHANGARH,23369.0,1347828927.0,99.70787381403292,943
KOLKATA - VADODARA,22991.0,1347851918.0,99.70957461127873,944
GHAZIABAD - NANDED,22840.0,1347874758.0,99.71126423804981,945
JAMMU - MUMBAI (MUMBAI),22837.0,1347897595.0,99.71295364289094,946
MALVAN - MUMBAI,22539.0,1347920134.0,99.71462100268927,947
KOCHI - VARANASI,22452.0,1347942586.0,99.71628192651872,948
INDORE - RAJKOT INTERNATIONAL AIRPORT,22356.0,1347964942.0,99.7179357485894,949
HYDERABAD - NASHIK,22291.0,1347987233.0,99.7195847621776,950
KOLKATA - MANGALORE,22224.0,1348009457.0,99.72122881933,951
GUWAHATI - SHILLONG,22185.0,1348031642.0,99.7228699913929,952
DIBRUGARH - SHILLONG,22029.0,1348053671.0,99.72449962309783,953
DEOGHAR  - RANCHI,21913.0,1348075584.0,99.72612067351092,954
AGARTALA - AIZAWL,21708.0,1348097292.0,99.72772655870999,955
BELGAUM - KADAPA,21368.0,1348118660.0,99.72930729184681,956
DEHRADUN - JAIPUR ,21310.0,1348139970.0,99.7308837343377,957
MUMBAI (NAVI MUMBAI) - VADODARA,21233.0,1348161203.0,99.73245448062626,958
DELHI - JORHAT ,21149.0,1348182352.0,99.73401901287589,959
JAIPUR - VADODARA,20720.0,1348203072.0,99.73555180914109,960
DEHRA DUN - GUWAHATI,20678.0,1348223750.0,99.73708149838683,961
DEOGHAR AIRPORT - KOLKATA,20617.0,1348244367.0,99.73860667505669,962
HIRASAR (RAJKOT) - PUNE,20541.0,1348264908.0,99.74012622950086,963
INDORE - VARANASI,20388.0,1348285296.0,99.74163446551701,964
BAREILLY - MUMBAI (MUMBAI),20168.0,1348305464.0,99.74312642666936,965
KOCHI - PORT BLAIR,19950.0,1348325414.0,99.74460226091118,966
KALABURAGI - TIRUPATI,19879.0,1348345293.0,99.74607284281059,967
HYDERABAD - RAJKOT,19767.0,1348365060.0,99.7475351393248,968
GUWAHATI - TEZPUR,19719.0,1348384779.0,99.7489938849596,969
CHENNAI - SHIVAMOGGA AIRPORT,19690.0,1348404469.0,99.75045048527146,970
MUMBAI (MUMBAI) - TIRUCHIRAPPALLI,19514.0,1348423983.0,99.75189406569226,971
GOA - RAJKOT,19486.0,1348443469.0,99.75333557476675,972
"GUWAHATI - MOPA, GOA",19297.0,1348462766.0,99.7547631022537,973
JAIPUR  - LUCKNOW,19217.0,1348481983.0,99.75618471160836,974
AGARTALA - AHMEDABAD,19186.0,1348501169.0,99.75760402768672,975
AYODHYA INTERNATIONAL AIRPORT  - JAIPUR,19088.0,1348520257.0,99.75901609405304,976
"GHAZIABAD - KALABURAGI, KARNATAKA",19082.0,1348539339.0,99.76042771655943,977
AYODHYA - MUMBAI,19081.0,1348558420.0,99.76183926508916,978
DEOGHAR  - PATNA,19000.0,1348577420.0,99.76324482150996,979
AHMEDABAD - DARBHANGA,18981.0,1348596401.0,99.76464897237433,980
BHOPAL - JABALPUR,18903.0,1348615304.0,99.76604735305969,981
AURANGABAD - DABOLIM,18885.0,1348634189.0,99.76744440216531,982
RAJAHMUNDRY - TIRUPATI,18744.0,1348652933.0,99.76883102056274,983
"GOA (DABOLIM, SOUTH GOA) - JAIPUR ",18736.0,1348671669.0,99.77021704714694,984
HYDERABAD - KOLHAPUR ,18555.0,1348690224.0,99.77158968395682,985
BAGDOGRA - BHUBANESWAR,18483.0,1348708707.0,99.77295699444764,986
KOLKATA - MUMBAI (NAVI MUMBAI),18437.0,1348727144.0,99.77432090201236,987
JHARSUGUDA - LUCKNOW,18161.0,1348745305.0,99.77566439202067,988
LUCKNOW - PANTNAGAR,17955.0,1348763260.0,99.77699264283832,989
"AMRITSAR - MOPA, GOA",17767.0,1348781027.0,99.77830698604507,990
PORT BLAIR - VISHAKHAPATNAM (VISAKHAPATNAM),17712.0,1348798739.0,99.77961726053586,991
AYODHYA INTERNATIONAL AIRPORT  - KOLKATA,17539.0,1348816278.0,99.78091473706556,992
AGRA - BHOPAL,17394.0,1348833672.0,99.78220148698045,993
GUWAHATI - ITANAGAR,17281.0,1348850953.0,99.7834798775335,994
DURGAPUR - GUWAHATI,17257.0,1348868210.0,99.78475649264684,995
"MOPA, GOA - NASIK",17234.0,1348885444.0,99.78603140629714,996
BENGALURU - PRAYAGRAJ ,17229.0,1348902673.0,99.78730595006418,997
"KALABURAGI, KARNATAKA - TIRUPATI",17225.0,1348919898.0,99.78858019792459,998
KOCHI - PATNA,16987.0,1348936885.0,99.78983683934143,999
GOA - HUBLI,16918.0,1348953803.0,99.79108837636916,1000
AGARTALA - MUMBAI,16750.0,1348970553.0,99.79232748531906,1001
GHAZIABAD - MUMBAI,16723.0,1348987276.0,99.79356459689932,1002
AHMEDABAD - NASHIK,16662.0,1349003938.0,99.7947971959037,1003
"COIMBATORE - GOA (DABOLIM, SOUTH GOA)",16606.0,1349020544.0,99.79602565221546,1004
DEOGHAR - MUMBAI (MUMBAI),16547.0,1349037091.0,99.79724974390466,1005
DIBRUGARH - MUMBAI,16506.0,1349053597.0,99.79847080255105,1006
BENGALURU - CUDDAPAH,16485.0,1349070082.0,99.79969030768773,1007
"LUCKNOW - MOPA, GOA",16467.0,1349086549.0,99.80090848124462,1008
HYDERABAD - PONDICHERRY (PUDUCHERRY),16449.0,1349102998.0,99.80212532322176,1009
BENGALURU - PONDICHERRY (PUDUCHERRY),16416.0,1349119414.0,99.80333972396932,1010
KANNUR - THIRUVANANTHAPURAM,16410.0,1349135824.0,99.80455368085696,1011
"KOLKATA - MOPA, GOA",16238.0,1349152062.0,99.80575491376015,1012
JHARSUGUDA  - KOLKATA,16192.0,1349168254.0,99.80695274373727,1013
KOLHAPUR  - MUMBAI (MUMBAI),16149.0,1349184403.0,99.80814739271828,1014
ADAMPUR - GHAZIABAD,16141.0,1349200544.0,99.80934144988606,1015
BAGDOGRA - IMPHAL,16110.0,1349216654.0,99.8105332137776,1016
DURGAPUR - MUMBAI (MUMBAI),15858.0,1349232512.0,99.81170633555237,1017
KISHANGARH - SURAT,15765.0,1349248277.0,99.81287257749835,1018
BHOPAL - SURAT,15733.0,1349264010.0,99.81403645219143,1019
JAIPUR - RAIPUR,15727.0,1349279737.0,99.81519988302456,1020
MUMBAI (MUMBAI) - RAJAHMUNDRY,15708.0,1349295445.0,99.81636190830129,1021
BENGALURU - KOLHAPUR ,15631.0,1349311076.0,99.81751823737567,1022
TIRUPATI - VISHAKHAPATNAM (VISAKHAPATNAM),15565.0,1349326641.0,99.81866968399092,1023
LILABARI - SHILLONG,15389.0,1349342030.0,99.81980811071509,1024
BAGDOGRA  - GUWAHATI,15298.0,1349357328.0,99.8209398055638,1025
CHENNAI - MANGALORE (MANGALURU),15296.0,1349372624.0,99.82207135245918,1026
BENGALURU - SHIVAMOGGA,15249.0,1349387873.0,99.82319942245184,1027
CUDDAPAH (KADAPA) - HYDERABAD,15192.0,1349403065.0,99.82432327577524,1028
AGRA - DELHI,15171.0,1349418236.0,99.82544557558892,1029
AHMEDABAD - DURGAPUR,15122.0,1349433358.0,99.82656425054654,1030
"GOA (DABOLIM, SOUTH GOA) - MUMBAI (NAVI MUMBAI)",15008.0,1349448366.0,99.82767449216567,1031
SHIVAMOGGA - TIRUPATI,14867.0,1349463233.0,99.8287743030766,1032
AMRITSAR - DEHRA DUN,14459.0,1349477692.0,99.82984393151281,1033
DIBRUGARH - DIMAPUR,14270.0,1349491962.0,99.83089957836148,1034
HINDON AIRPORT - INDORE,14102.0,1349506064.0,99.83194279713233,1035
ALLAHABAD (PRAYAGRAJ) - HYDERABAD,14078.0,1349520142.0,99.83298424046347,1036
AGRA - MUMBAI (MUMBAI),13995.0,1349534137.0,99.83401954373235,1037
AMRITSAR - KULLU,13987.0,1349548124.0,99.83505425518801,1038
PUNE - THIRUVANANTHAPURAM,13976.0,1349562100.0,99.83608815290049,1039
KOCHI - THIRUVANANTHAPURAM,13845.0,1349575945.0,99.83711235967132,1040
AMRITSAR - JAMMU,13772.0,1349589717.0,99.83813116614643,1041
"GOA (MOPA, NORTH GOA) - JALGAON",13699.0,1349603416.0,99.83914457232581,1042
BELGAUM - NASIK,13681.0,1349617097.0,99.84015664692544,1043
PRAYAGRAJ - RAIPUR,13667.0,1349630764.0,99.8411676858519,1044
BHUBANESWAR - VISHAKHAPATNAM (VISAKHAPATNAM),13663.0,1349644427.0,99.84217842887175,1045
BHOPAL - CHENNAI,13636.0,1349658063.0,99.84318717452196,1046
BAGDOGRA - DURGAPUR,13494.0,1349671557.0,99.84418541548733,1047
AIZAWL - MUMBAI,13488.0,1349685045.0,99.84518321259279,1048
ALLAHABAD - NAGPUR,13417.0,1349698462.0,99.84617575735581,1049
NAGPUR - RAIPUR,13351.0,1349711813.0,99.84716341965971,1050
KOLKATA - PURNIA AIRPORT ,13200.0,1349725013.0,99.84813991148889,1051
INDORE - REWA,13176.0,1349738189.0,99.84911462787838,1052
COIMBATORE - MANGALORE,13107.0,1349751296.0,99.85008423987875,1053
HUBLI - MANGALORE,13075.0,1349764371.0,99.85105148462623,1054
GOA - SRINAGAR,12922.0,1349777293.0,99.85200741094566,1055
JAIPUR - NAGPUR,12778.0,1349790071.0,99.85295268462697,1056
DELHI - KUSHINAGAR,12736.0,1349802807.0,99.85389485128881,1057
KOLKATA - ROURKELA,12700.0,1349815507.0,99.85483435479114,1058
AGARTALA - BAGDOGRA,12699.0,1349828206.0,99.8557737843168,1059
"AGATTI ISLAND - GOA (MOPA, NORTH GOA)",12675.0,1349840881.0,99.85671143840277,1060
COIMBATORE - KOCHI,12578.0,1349853459.0,99.85764191675332,1061
RAIPUR - SRINAGAR,12562.0,1349866021.0,99.85857121147743,1062
DELHI - PURNIA AIRPORT ,12536.0,1349878557.0,99.85949858280853,1063
ALLAHABAD - HYDERABAD,12533.0,1349891090.0,99.86042573220968,1064
CHENNAI - DARBHANGA,12494.0,1349903584.0,99.86134999652133,1065
AGRA - KHAJURAHO,12435.0,1349916019.0,99.86226989621039,1066
DEHRADUN - GUWAHATI,12419.0,1349928438.0,99.863188612273,1067
COOCH BEHAR - KOLKATA,12419.0,1349940857.0,99.86410732833563,1068
PUNE - RAJKOT,12377.0,1349953234.0,99.8650229373788,1069
AGATTI ISLAND - KOZHIKODE,12369.0,1349965603.0,99.86593795460873,1070
JAMSHEDPUR - KOLKATA,12337.0,1349977940.0,99.86685060458575,1071
BHUBANESWAR - JAMSHEDPUR,12129.0,1349990069.0,99.86774786741877,1072
"BHUBANESWAR - GOA (MOPA, NORTH GOA)",12096.0,1350002165.0,99.86864268902225,1073
HYDERABAD - PURNIA AIRPORT ,12017.0,1350014182.0,99.86953166647007,1074
BAREILLY - JAIPUR,11997.0,1350026179.0,99.87041916438481,1075
CUDDAPAH - VISAKHAPATNAM,11863.0,1350038042.0,99.87129674942796,1076
COIMBATORE - TIRUPATI,11840.0,1350049882.0,99.87217263300808,1077
DABOLIM - VARANASI,11336.0,1350061218.0,99.8730112323547,1078
KADAPA - VISAKHAPATNAM,11303.0,1350072521.0,99.87384739047175,1079
GOA - KOCHI,11244.0,1350083765.0,99.87467918396625,1080
INDORE - VADODARA,11154.0,1350094919.0,99.87550431956191,1081
AYODHYA - MUMBAI (NAVI MUMBAI),11035.0,1350105954.0,99.87632065193577,1082
